ts,symbol,size,price,trade_id
2019-01-02 14:32:11.231806027,TSLA,100,308.42,20064826
2019-01-02 14:32:11.235020146,TSLA,100,308.42,20064972
2019-01-02 14:32:11.235039345,TSLA,100,308.42,20064981
2019-01-02 14:32:11.306389778,SPY,100,246.52,20071978
2019-01-02 14:32:11.326349715,VRTX,100,162.27,20074884
2019-01-02 14:32:11.326799529,VRTX,100,162.25,20074982
2019-01-02 14:32:11.326808816,VRTX,100,162.25,20074995
2019-01-02 14:32:11.329492951,FXI,78,38.315,20075372
2019-01-02 14:32:11.329492951,FXI,22,38.315,20075386
2019-01-02 14:32:11.329650347,FXI,178,38.315,20075407
2019-01-02 14:32:11.329650347,FXI,22,38.315,20075425
2019-01-02 14:32:11.330079873,VRTX,100,162.27,20075513
2019-01-02 14:32:11.331055608,FXI,78,38.315,20075652
2019-01-02 14:32:11.339686075,WY,41,21.07,20076104
2019-01-02 14:32:11.348231447,CAG,100,21.03,20076685
2019-01-02 14:32:11.363252376,COT,100,13.81,20079524
2019-01-02 14:32:11.378667933,DIS,100,108.15,20080751
2019-01-02 14:32:11.386639450,SPY,100,246.52,20081133
2019-01-02 14:32:11.386639450,SPY,500,246.52,20081139
2019-01-02 14:32:11.408016760,FXI,100,38.315,20083159
2019-01-02 14:32:11.410596684,MDLZ,100,39.68,20083667
2019-01-02 14:32:11.411076054,FXI,100,38.315,20083716
2019-01-02 14:32:11.414058686,PEGI,30,18.35,20084064
2019-01-02 14:32:11.415132839,PEGI,70,18.35,20084108
2019-01-02 14:32:11.419639179,MDLZ,100,39.67,20084366
2019-01-02 14:32:11.444745836,DIS,200,108.15,20085908
2019-01-02 14:32:11.508296201,MMP,100,56.42,20093246
2019-01-02 14:32:11.508296201,MMP,100,56.42,20093332
2019-01-02 14:32:11.508722488,EA,100,77.67,20093902
2019-01-02 14:32:11.509598223,NVDA,100,131.89,20094703
2019-01-02 14:32:11.540315872,FSLR,100,41.57,20098728
2019-01-02 14:32:11.540447875,FSLR,100,41.57,20098737
2019-01-02 14:32:11.542066803,IYR,3,73.75,20098802
2019-01-02 14:32:11.546178349,TAL,100,26.34,20099018
2019-01-02 14:32:11.573812362,BX,100,28.82,20101690
2019-01-02 14:32:11.574442771,BX,100,28.82,20101813
2019-01-02 14:32:11.580272753,ECA,100,5.585,20102149
2019-01-02 14:32:11.587891709,ECA,100,5.585,20102490
2019-01-02 14:32:11.605228872,MS,200,38.83,20103294
2019-01-02 14:32:11.610574815,T,100,28.57,20104171
2019-01-02 14:32:11.611499021,T,100,28.57,20104607
2019-01-02 14:32:11.635749763,BOX,100,16.36,20106405
2019-01-02 14:32:11.665221117,EWZ,100,38.975,20107610
2019-01-02 14:32:11.669930115,TSS,100,79.9,20107904
2019-01-02 14:32:11.703538393,INFY,100,9.54,20109395
2019-01-02 14:32:11.703884905,INFY,300,9.54,20109462
2019-01-02 14:32:11.705183479,VNE,100,23.36,20109597
2019-01-02 14:32:11.727469975,GM,32,32.57,20110585
2019-01-02 14:32:11.729764430,GM,32,32.57,20110645
2019-01-02 14:32:11.730757538,MRK,100,75.6,20110688
2019-01-02 14:32:11.737275659,BBBY,100,11.165,20110935
2019-01-02 14:32:11.783825693,AAPL,100,155.25,20113552
2019-01-02 14:32:11.791525839,CTXS,100,101.195,20115600
2019-01-02 14:32:11.804664092,AAPL,100,155.25,20116920
2019-01-02 14:32:11.805220698,AAPL,100,155.25,20117038
2019-01-02 14:32:11.889782987,ACM,100,26.07,20120953
2019-01-02 14:32:11.890184257,ACM,100,26.07,20121023
2019-01-02 14:32:11.891615806,MTCH,100,41.94,20121119
2019-01-02 14:32:11.922687570,GE,100,7.455,20125071
2019-01-02 14:32:11.924367625,GE,100,7.455,20125245
2019-01-02 14:32:11.977886795,SPY,100,246.5,20128784
2019-01-02 14:32:12.014234212,PHK,6,7.9,20131296
2019-01-02 14:32:12.040995086,TSLA,100,308.5,20133170
2019-01-02 14:32:12.041737744,GPS,300,25.55,20133203
2019-01-02 14:32:12.049786965,SLB,100,35.49,20133611
2019-01-02 14:32:12.065829789,CLH,200,48.64,20134696
2019-01-02 14:32:12.083811578,ADBE,100,221.47,20136310
2019-01-02 14:32:12.085700714,VZ,100,56.065,20136821
2019-01-02 14:32:12.085778924,WEC,100,68.79,20136842
2019-01-02 14:32:12.089746842,VZ,300,56.06,20137290
2019-01-02 14:32:12.109038410,NFX,100,14.15,20138549
2019-01-02 14:32:12.112645896,PBR,100,13.17,20138739
2019-01-02 14:32:12.115873618,AUTO,64,3.28,20139064
2019-01-02 14:32:12.141418933,ECA,100,5.585,20140381
2019-01-02 14:32:12.163781493,SPY,100,246.495,20141466
2019-01-02 14:32:12.261123177,OMC,100,72.44,20145830
2019-01-02 14:32:12.286411985,WEC,100,68.8,20146902
2019-01-02 14:32:12.384385881,AAPL,100,155.25,20152269
2019-01-02 14:32:12.392490505,HST,300,16.38,20153053
2019-01-02 14:32:12.421688057,HST,100,16.385,20154511
2019-01-02 14:32:12.443495650,ARCC,100,15.39,20155688
2019-01-02 14:32:12.491837707,EPC,100,36.65,20157923
2019-01-02 14:32:12.495159485,EPC,10,36.65,20158013
2019-01-02 14:32:12.515084735,BBBY,100,11.2,20158807
2019-01-02 14:32:12.515385872,MMC,100,78.92,20158834
2019-01-02 14:32:12.515385872,MMC,100,78.92,20158840
2019-01-02 14:32:12.527686401,FTCH,200,17.345,20159445
2019-01-02 14:32:12.536615984,SC,100,17.43,20159747
2019-01-02 14:32:12.548032004,CELG,100,63.765,20160490
2019-01-02 14:32:12.548709499,PE,100,15.38,20160522
2019-01-02 14:32:12.611503883,BHC,100,18.84,20163540
2019-01-02 14:32:12.615561954,BHC,100,18.84,20163816
2019-01-02 14:32:12.636241928,DDS,100,59.72,20164362
2019-01-02 14:32:12.661054619,CELG,100,63.765,20165611
2019-01-02 14:32:12.669806334,FLO,100,18.31,20166253
2019-01-02 14:32:12.670986074,VIPS,400,5.195,20166304
2019-01-02 14:32:12.680199391,FLO,100,18.31,20166899
2019-01-02 14:32:12.714899557,MRK,47,75.62,20168094
2019-01-02 14:32:12.829421278,PFE,100,43.325,20172595
2019-01-02 14:32:12.831835173,PFE,100,43.325,20172634
2019-01-02 14:32:12.859890505,LHCG,100,92.46,20176769
2019-01-02 14:32:12.867336179,DIS,10,108.14,20177568
2019-01-02 14:32:12.890240659,VIPS,100,5.205,20178617
2019-01-02 14:32:12.906627415,PCG,100,23.585,20179194
2019-01-02 14:32:12.907186507,IBDK,100,24.805,20179228
2019-01-02 14:32:12.908675842,IBDK,100,24.805,20179298
2019-01-02 14:32:12.913983175,PCG,100,23.585,20179594
2019-01-02 14:32:12.920614814,YUM,100,91.1,20179983
2019-01-02 14:32:12.995272261,SID,100,2.255,20182566
2019-01-02 14:32:12.996524372,SID,100,2.255,20182625
2019-01-02 14:32:13.009508971,MUR,100,22.68,20183547
2019-01-02 14:32:13.032641994,INTC,100,46.13,20184710
2019-01-02 14:32:13.035340016,LNG,100,57.79,20184921
2019-01-02 14:32:13.111279514,BOX,100,16.33,20190702
2019-01-02 14:32:13.114852390,CBLK,100,13.05,20190858
2019-01-02 14:32:13.118879709,EBAY,18,27.85,20191023
2019-01-02 14:32:13.122463487,TWLO,100,85.225,20191261
2019-01-02 14:32:13.166866467,EFA,300,58.065,20195709
2019-01-02 14:32:13.188881331,BX,100,28.8,20196581
2019-01-02 14:32:13.214577984,MSFT,300,99.275,20197768
2019-01-02 14:32:13.214577984,MSFT,200,99.275,20197775
2019-01-02 14:32:13.243471078,AES,37,14.21,20198941
2019-01-02 14:32:13.244263524,AXTA,100,22.93,20199097
2019-01-02 14:32:13.244766117,CRH,100,26.06,20199268
2019-01-02 14:32:13.247291169,MBT,100,6.95,20200084
2019-01-02 14:32:13.248127342,WMB,100,21.62,20200600
2019-01-02 14:32:13.248972797,SWN,100,3.335,20200836
2019-01-02 14:32:13.297033518,OMC,100,72.4,20203049
2019-01-02 14:32:13.335531549,RIG,100,6.66,20204752
2019-01-02 14:32:13.385529423,HES,74,39.4,20207015
2019-01-02 14:32:13.404253338,GE,100,7.455,20207926
2019-01-02 14:32:13.444558100,QTM,100,1.93,20209290
2019-01-02 14:32:13.445138786,QTM,100,1.93,20209363
2019-01-02 14:32:13.445199064,QTM,100,1.93,20209398
2019-01-02 14:32:13.450443218,QTM,100,1.93,20209786
2019-01-02 14:32:13.478023012,NBIX,400,69.94,20211881
2019-01-02 14:32:13.525741302,PPL,100,28.23,20214597
2019-01-02 14:32:13.542302975,EIX,100,55.78,20215516
2019-01-02 14:32:13.623021106,FINZ,100,11.06,20220086
2019-01-02 14:32:13.630683732,IMGN,5,4.43,20220575
2019-01-02 14:32:13.637315068,IYR,3,73.75,20221319
2019-01-02 14:32:13.641927058,CELG,100,63.8,20223340
2019-01-02 14:32:13.643381180,FDC,100,16.4,20224357
2019-01-02 14:32:13.643788991,CMI,200,131.315,20224677
2019-01-02 14:32:13.643898781,CMI,100,131.34,20224782
2019-01-02 14:32:13.649108660,NLSN,1795,22.86,20226770
2019-01-02 14:32:13.651296807,TLT,1100,121.615,20227008
2019-01-02 14:32:13.652834054,TLT,1000,121.615,20227369
2019-01-02 14:32:13.654349453,TLT,300,121.615,20227568
2019-01-02 14:32:13.710501079,AAPL,100,155.25,20232058
2019-01-02 14:32:13.713482858,AAPL,100,155.23,20232303
2019-01-02 14:32:13.758431894,LABU,100,30.99,20235306
2019-01-02 14:32:13.762082981,LABU,200,30.99,20236448
2019-01-02 14:32:13.920582675,MCHP,100,70.525,20245561
2019-01-02 14:32:13.932318732,XLNX,100,83.93,20246082
2019-01-02 14:32:13.935450425,NBR,100,1.945,20246212
2019-01-02 14:32:13.951516769,NIO,100,6.13,20247295
2019-01-02 14:32:13.952530780,NIO,100,6.13,20247361
2019-01-02 14:32:13.953493508,NIO,100,6.13,20247457
2019-01-02 14:32:13.954012126,NLSN,100,22.88,20247486
2019-01-02 14:32:13.954438787,NIO,100,6.13,20247522
2019-01-02 14:32:13.955378780,NIO,100,6.13,20247606
2019-01-02 14:32:13.956327595,NIO,100,6.13,20247701
2019-01-02 14:32:13.957258124,NIO,100,6.13,20247786
2019-01-02 14:32:13.958205027,NIO,100,6.13,20247837
2019-01-02 14:32:13.959144666,NIO,100,6.13,20247901
2019-01-02 14:32:13.985254845,NIO,100,6.13,20249374
2019-01-02 14:32:13.986209502,NIO,100,6.13,20249451
2019-01-02 14:32:13.987141013,NIO,100,6.13,20249493
2019-01-02 14:32:13.988071996,NIO,100,6.13,20249534
2019-01-02 14:32:13.989008484,NIO,100,6.13,20249575
2019-01-02 14:32:14.002328079,GLPI,100,31.97,20250450
2019-01-02 14:32:14.033500492,FOXA,100,47.68,20252566
2019-01-02 14:32:14.037460156,NG,100,3.93,20253098
2019-01-02 14:32:14.075776313,EPI,100,24.385,20255525
2019-01-02 14:32:14.155465054,PNM,10,40.855,20258258
2019-01-02 14:32:14.159595599,COT,100,13.81,20258410
2019-01-02 14:32:14.159595599,COT,200,13.81,20258416
2019-01-02 14:32:14.174383494,CEM,100,10.27,20258851
2019-01-02 14:32:14.181774363,WMT,100,92.24,20259338
2019-01-02 14:32:14.181774363,WMT,400,92.24,20259348
2019-01-02 14:32:14.188523855,EVRG,100,56.63,20259658
2019-01-02 14:32:14.190186031,WMT,400,92.24,20259824
2019-01-02 14:32:14.200852134,KL,100,25.92,20260353
2019-01-02 14:32:14.246325774,ARMK,100,28.78,20262400
2019-01-02 14:32:14.247440875,ARMK,100,28.78,20262436
2019-01-02 14:32:14.261477352,TLT,15,121.615,20262850
2019-01-02 14:32:14.318505711,PEP,100,109.61,20266500
2019-01-02 14:32:14.326981075,PEP,100,109.61,20267513
2019-01-02 14:32:14.331036444,PEP,100,109.61,20268144
2019-01-02 14:32:14.339923354,CMCSA,300,33.535,20268839
2019-01-02 14:32:14.343855328,VALE,100,12.97,20269190
2019-01-02 14:32:14.345085219,VALE,100,12.97,20269244
2019-01-02 14:32:14.345085970,VALE,100,12.97,20269255
2019-01-02 14:32:14.345196361,VALE,100,12.97,20269262
2019-01-02 14:32:14.351135323,EPZM,100,6.02,20269659
2019-01-02 14:32:14.372396891,MPC,100,58.25,20270854
2019-01-02 14:32:14.391997562,DWDP,200,52.62,20271920
2019-01-02 14:32:14.399041164,BABA,100,133.52,20272175
2019-01-02 14:32:14.412821156,ENTG,200,28.945,20273069
2019-01-02 14:32:14.421872538,CNXN,100,30.19,20273534
2019-01-02 14:32:14.450830399,HCI,69,51.14,20275581
2019-01-02 14:32:14.471101392,KMI,1500,15.175,20276461
2019-01-02 14:32:14.480760602,NBIX,600,69.94,20276746
2019-01-02 14:32:14.524348645,QQQ,100,151.58,20278469
2019-01-02 14:32:14.524514031,WU,100,16.88,20278751
2019-01-02 14:32:14.525276942,TVIX,100,75.08,20280077
2019-01-02 14:32:14.533726927,AMAT,100,32.4,20289256
2019-01-02 14:32:14.533787102,PEP,100,109.57,20289271
2019-01-02 14:32:14.533952048,DIS,100,108.11,20289581
2019-01-02 14:32:14.534586235,CSX,100,60.52,20290353
2019-01-02 14:32:14.535336625,V,100,131.2,20291094
2019-01-02 14:32:14.536566768,V,100,131.2,20291946
2019-01-02 14:32:14.539760001,INTC,100,46.11,20293474
2019-01-02 14:32:14.539760001,INTC,100,46.1,20293488
2019-01-02 14:32:14.541243061,V,100,131.18,20294076
2019-01-02 14:32:14.545647149,AMAT,100,32.4,20296686
2019-01-02 14:32:14.549554021,NVDA,400,131.8,20300149
2019-01-02 14:32:14.553606756,FR,19,28.355,20301738
2019-01-02 14:32:14.570363087,BABA,100,133.52,20305435
2019-01-02 14:32:14.575402565,TMUS,100,62.86,20306710
2019-01-02 14:32:14.579043441,WMT,100,92.105,20307694
2019-01-02 14:32:14.668843000,SNV,100,31.66,20319880
2019-01-02 14:32:14.698928808,MIC,10,36.205,20321662
2019-01-02 14:32:14.769175377,AON,100,143.82,20326524
2019-01-02 14:32:14.790460268,SHOP,100,132.035,20328006
2019-01-02 14:32:14.802516705,WPX,100,10.85,20329413
2019-01-02 14:32:14.807359037,OMC,100,72.4,20329807
2019-01-02 14:32:14.842008517,TTWO,100,99.99,20332665
2019-01-02 14:32:14.902284363,BABA,100,133.55,20337128
2019-01-02 14:32:14.902284363,BABA,100,133.55,20337141
2019-01-02 14:32:14.907888668,NBR,100,1.945,20337787
2019-01-02 14:32:14.939584596,GLW,100,29.57,20338897
2019-01-02 14:32:14.968288760,TSLA,100,308.655,20340472
2019-01-02 14:32:14.977243196,UGAZ,14,38.01,20341087
2019-01-02 14:32:14.986787913,TMUS,100,62.89,20341479
2019-01-02 14:32:14.987454197,AMRN,100,13.06,20341559
2019-01-02 14:32:15.012853793,IEMG,100,46.62,20343612
2019-01-02 14:32:15.024027663,CMO,100,6.59,20344368
2019-01-02 14:32:15.024067888,CMO,100,6.59,20344398
2019-01-02 14:32:15.051385384,MPC,100,58.215,20347253
2019-01-02 14:32:15.055463842,BABA,191,133.55,20347671
2019-01-02 14:32:15.058055130,XOM,100,67.37,20350122
2019-01-02 14:32:15.059819816,WHD,100,27.385,20350970
2019-01-02 14:32:15.065047894,V,100,131.155,20352103
2019-01-02 14:32:15.066400291,V,100,131.155,20352247
2019-01-02 14:32:15.069726506,CVS,100,64.95,20352891
2019-01-02 14:32:15.072205233,PPL,100,28.2,20353673
2019-01-02 14:32:15.083505851,ATVI,100,45.635,20355439
2019-01-02 14:32:15.139446964,WU,100,16.89,20359171
2019-01-02 14:32:15.141627208,ECA,300,5.57,20359381
2019-01-02 14:32:15.141694087,COT,100,13.805,20359389
2019-01-02 14:32:15.156473847,C,100,50.92,20360365
2019-01-02 14:32:15.174181598,SID,100,2.255,20361875
2019-01-02 14:32:15.179003940,AMD,100,18.19,20362216
2019-01-02 14:32:15.234975178,XLNX,100,84.31,20366495
2019-01-02 14:32:15.265761905,RSX,100,18.65,20368730
2019-01-02 14:32:15.281598185,DB,199,7.88,20369651
2019-01-02 14:32:15.290409047,DIS,100,108.08,20370343
2019-01-02 14:32:15.291539691,DIS,100,108.08,20370380
2019-01-02 14:32:15.292666565,DIS,175,108.08,20370427
2019-01-02 14:32:15.293715079,DIS,125,108.08,20370467
2019-01-02 14:32:15.341585901,UGAZ,86,38.01,20372953
2019-01-02 14:32:15.341585901,UGAZ,14,38.01,20372958
2019-01-02 14:32:15.342641287,UGAZ,86,38.01,20372989
2019-01-02 14:32:15.359831670,ARNC,100,16.59,20374008
2019-01-02 14:32:15.384057635,EXC,40,44.76,20375394
2019-01-02 14:32:15.384057635,EXC,56,44.76,20375414
2019-01-02 14:32:15.406494953,TSLA,100,308.72,20377415
2019-01-02 14:32:15.406583165,TSLA,100,308.68,20377448
2019-01-02 14:32:15.456706158,EBAY,100,27.84,20380335
2019-01-02 14:32:15.482494499,GM,100,32.64,20382194
2019-01-02 14:32:15.484499784,SNAP,200,5.425,20383237
2019-01-02 14:32:15.486472955,IYR,100,73.72,20383556
2019-01-02 14:32:15.527460589,MSFT,100,99.26,20386841
2019-01-02 14:32:15.530970291,MYL,100,26.965,20387157
2019-01-02 14:32:15.586584951,ECA,200,5.57,20390592
2019-01-02 14:32:15.622097122,SPY,100,246.43,20393985
2019-01-02 14:32:15.652722713,DLB,100,61.135,20395552
2019-01-02 14:32:15.658450514,MA,100,186.78,20396198
2019-01-02 14:32:15.658450514,MA,100,186.8,20396213
2019-01-02 14:32:15.658450514,MA,100,186.81,20396220
2019-01-02 14:32:15.658450514,MA,100,186.87,20396228
2019-01-02 14:32:15.699654396,MNKD,100,1.065,20398379
2019-01-02 14:32:15.701211322,FOSL,100,15.545,20398694
2019-01-02 14:32:15.734389108,AAPL,100,155.17,20400394
2019-01-02 14:32:15.763698703,PFE,100,43.3,20403071
2019-01-02 14:32:15.763681374,PEP,100,109.53,20403077
2019-01-02 14:32:15.763739623,EVRG,100,56.53,20403158
2019-01-02 14:32:15.766367509,RRC,100,9.23,20405781
2019-01-02 14:32:15.779504227,CVS,100,64.925,20408228
2019-01-02 14:32:15.796406510,DIS,100,108.08,20410317
2019-01-02 14:32:15.797496597,DIS,100,108.08,20410386
2019-01-02 14:32:15.802089537,MA,25,187.14,20411103
2019-01-02 14:32:15.807243752,PSA,100,200.305,20412359
2019-01-02 14:32:15.821698715,BABA,100,133.67,20415069
2019-01-02 14:32:15.822312925,BABA,100,133.65,20415174
2019-01-02 14:32:15.839938171,EVRG,100,56.53,20416825
2019-01-02 14:32:15.840583464,EVRG,100,56.53,20417013
2019-01-02 14:32:15.848238069,TSLA,100,308.71,20418453
2019-01-02 14:32:15.859891753,EXC,100,44.77,20419228
2019-01-02 14:32:15.865318936,DLB,100,61.15,20419606
2019-01-02 14:32:15.924367765,UMBF,100,60.26,20422412
2019-01-02 14:32:15.966615866,LSXMA,100,36.405,20426249
2019-01-02 14:32:16.009378129,GSM,100,1.535,20429576
2019-01-02 14:32:16.043131451,WATT,100,5.49,20433994
2019-01-02 14:32:16.077072874,MDLZ,100,39.67,20437497
2019-01-02 14:32:16.077258434,CMCSA,100,33.51,20437712
2019-01-02 14:32:16.078109429,IYR,2,73.71,20438350
2019-01-02 14:32:16.092754147,FE,100,37.345,20440677
2019-01-02 14:32:16.094012631,FE,100,37.345,20440760
2019-01-02 14:32:16.098729639,ECA,100,5.57,20440979
2019-01-02 14:32:16.100828835,FE,100,37.335,20441029
2019-01-02 14:32:16.104658922,ECA,100,5.57,20441148
2019-01-02 14:32:16.116161472,SATS,100,36.7,20442233
2019-01-02 14:32:16.128194419,LINC,100,2.865,20443847
2019-01-02 14:32:16.130917845,LINC,100,2.865,20444171
2019-01-02 14:32:16.140833514,CMCSA,100,33.515,20445206
2019-01-02 14:32:16.144168101,CSX,100,60.52,20446611
2019-01-02 14:32:16.145101915,APA,100,25.77,20446769
2019-01-02 14:32:16.171351144,UL,100,51.97,20448681
2019-01-02 14:32:16.171586408,CHK,200,2.025,20448728
2019-01-02 14:32:16.175007607,HSBC,100,40.36,20449054
2019-01-02 14:32:16.267339586,PPR,200,4.515,20453837
2019-01-02 14:32:16.267339586,PPR,100,4.515,20453842
2019-01-02 14:32:16.276364974,SQ,100,53.73,20454885
2019-01-02 14:32:16.369804339,APO,100,24.02,20459143
2019-01-02 14:32:16.376431515,BOX,100,16.33,20459734
2019-01-02 14:32:16.377467694,TSCO,100,81.56,20459815
2019-01-02 14:32:16.484651492,DO,100,9.07,20469126
2019-01-02 14:32:16.487836213,MMM,100,187.81,20469568
2019-01-02 14:32:16.489781622,MMM,100,187.69,20469784
2019-01-02 14:32:16.491217849,MMM,100,187.69,20469871
2019-01-02 14:32:16.498781563,MMM,100,187.695,20470688
2019-01-02 14:32:16.551399453,AMRN,100,13.06,20473447
2019-01-02 14:32:16.582635511,SNN,126,36.54,20478268
2019-01-02 14:32:16.584386637,MMM,100,187.68,20478440
2019-01-02 14:32:16.638540826,BABA,100,133.58,20482092
2019-01-02 14:32:16.639876174,BABA,100,133.58,20482143
2019-01-02 14:32:16.668138170,VZ,2,55.985,20483688
2019-01-02 14:32:16.692046739,LEN,100,38.52,20485795
2019-01-02 14:32:16.705585579,WFT,100,0.5001,20486931
2019-01-02 14:32:16.766770390,BABA,100,133.57,20491228
2019-01-02 14:32:16.766770390,BABA,100,133.57,20491237
2019-01-02 14:32:16.766770390,BABA,100,133.57,20491243
2019-01-02 14:32:16.766770390,BABA,300,133.57,20491250
2019-01-02 14:32:16.773756974,AMAT,100,32.41,20491554
2019-01-02 14:32:16.819668931,SPY,100,246.44,20495271
2019-01-02 14:32:16.820743159,MERC,100,10.35,20496125
2019-01-02 14:32:16.841708055,NEM,100,34.45,20499032
2019-01-02 14:32:16.842172170,PBR.A,100,11.76,20499140
2019-01-02 14:32:16.843311656,VALE,100,12.96,20499383
2019-01-02 14:32:16.843311656,VALE,100,12.96,20499391
2019-01-02 14:32:16.843311656,VALE,100,12.96,20499398
2019-01-02 14:32:16.848437363,T,300,28.565,20500331
2019-01-02 14:32:16.852512020,SQ,100,53.77,20500887
2019-01-02 14:32:16.864142003,MMM,34,187.67,20501657
2019-01-02 14:32:16.907675726,BC,100,45.72,20504097
2019-01-02 14:32:16.963954448,TRCO,100,45.25,20506717
2019-01-02 14:32:17.079137594,MRK,100,75.58,20513768
2019-01-02 14:32:17.092730160,HLT,100,70.72,20514342
2019-01-02 14:32:17.106714021,EQH,100,16.11,20514813
2019-01-02 14:32:17.156342991,OMC,100,72.4,20516354
2019-01-02 14:32:17.211263553,BABA,9,133.575,20518324
2019-01-02 14:32:17.211263553,BABA,91,133.575,20518329
2019-01-02 14:32:17.224447635,EPI,100,24.385,20519506
2019-01-02 14:32:17.274320879,MSFT,300,99.305,20521180
2019-01-02 14:32:17.324369123,CLX,100,153.335,20522291
2019-01-02 14:32:17.347092554,PFE,100,43.3,20524147
2019-01-02 14:32:17.347159606,RSG,100,71.27,20524169
2019-01-02 14:32:17.351703947,SPY,200,246.42,20524678
2019-01-02 14:32:17.367373073,DELL,100,48.29,20525404
2019-01-02 14:32:17.384529587,CSX,100,60.52,20526440
2019-01-02 14:32:17.396316549,CAG,100,21.005,20527071
2019-01-02 14:32:17.409445303,DELL,100,48.295,20527473
2019-01-02 14:32:17.480788569,BABA,50,133.57,20530703
2019-01-02 14:32:17.487018784,VMW,100,135.14,20531116
2019-01-02 14:32:17.488986933,VMW,100,135.14,20531337
2019-01-02 14:32:17.489906450,VMW,100,135.14,20531526
2019-01-02 14:32:17.490810445,VMW,100,135.14,20531613
2019-01-02 14:32:17.491730894,VMW,100,135.14,20531670
2019-01-02 14:32:17.492631733,VMW,100,135.14,20531736
2019-01-02 14:32:17.493551692,VMW,100,135.14,20531788
2019-01-02 14:32:17.494471463,VMW,100,135.14,20531886
2019-01-02 14:32:17.496693899,VMW,72,135.14,20532248
2019-01-02 14:32:17.500883863,VMW,28,135.14,20532401
2019-01-02 14:32:17.507138940,CVX,100,107.42,20532623
2019-01-02 14:32:17.521138534,VMW,45,135.14,20533298
2019-01-02 14:32:17.523008414,KR,100,27.37,20534075
2019-01-02 14:32:17.530129756,VMW,100,135.14,20535431
2019-01-02 14:32:17.531788264,SPY,500,246.41,20535555
2019-01-02 14:32:17.531788264,SPY,100,246.41,20535568
2019-01-02 14:32:17.531788264,SPY,200,246.41,20535579
2019-01-02 14:32:17.543783370,NKE,100,72.69,20536415
2019-01-02 14:32:17.571552874,QCOM,400,56.1,20537752
2019-01-02 14:32:17.571976312,QCOM,400,56.11,20537777
2019-01-02 14:32:17.587909022,GE,100,7.46,20538787
2019-01-02 14:32:17.588491534,CMP,200,41.08,20538839
2019-01-02 14:32:17.607423095,ECA,100,5.57,20539425
2019-01-02 14:32:17.607683733,SPY,500,246.41,20539471
2019-01-02 14:32:17.607683733,SPY,500,246.41,20539480
2019-01-02 14:32:17.609913748,MMM,29,187.675,20539692
2019-01-02 14:32:17.610234309,MMM,37,187.675,20539704
2019-01-02 14:32:17.610661058,MMM,100,187.67,20539734
2019-01-02 14:32:17.821058711,TKR,100,36.61,20552350
2019-01-02 14:32:17.889924632,BABA,10,133.605,20557820
2019-01-02 14:32:17.906276091,DELL,100,48.295,20558993
2019-01-02 14:32:17.906276091,DELL,100,48.295,20559000
2019-01-02 14:32:17.954435424,EWL,300,31.12,20560929
2019-01-02 14:32:18.001289180,MSFT,100,99.29,20563112
2019-01-02 14:32:18.014570293,CSX,100,60.51,20564654
2019-01-02 14:32:18.039724830,SPXS,500,32.22,20566461
2019-01-02 14:32:18.047710440,EBIX,100,43.86,20566905
2019-01-02 14:32:18.085838640,PS,100,22.3,20568380
2019-01-02 14:32:18.125122935,MCHP,400,70.535,20570326
2019-01-02 14:32:18.148071264,AVGO,100,247.81,20571709
2019-01-02 14:32:18.229544733,DAL,100,49.135,20577656
2019-01-02 14:32:18.287110207,NVDA,100,131.855,20579170
2019-01-02 14:32:18.307257064,BABA,56,133.61,20579673
2019-01-02 14:32:18.326819901,NXTM,100,28.655,20580511
2019-01-02 14:32:18.378594684,ITCI,100,10.845,20583304
2019-01-02 14:32:18.379866362,MDB,100,79.86,20583394
2019-01-02 14:32:18.382784181,AMX,100,14.265,20583546
2019-01-02 14:32:18.406992437,DELL,100,48.295,20584602
2019-01-02 14:32:18.406992437,DELL,100,48.295,20584609
2019-01-02 14:32:18.412279359,TJX,100,44.26,20585609
2019-01-02 14:32:18.462353293,PCG,100,23.51,20590329
2019-01-02 14:32:18.483924749,PBR,200,13.16,20591711
2019-01-02 14:32:18.533392620,INFY,200,9.53,20593815
2019-01-02 14:32:18.547906878,BGCP,100,5.01,20594508
2019-01-02 14:32:18.547906878,BGCP,10,5.01,20594514
2019-01-02 14:32:18.646521484,CONE,8,50.71,20598084
2019-01-02 14:32:18.726238819,AAPL,100,155.13,20601185
2019-01-02 14:32:18.730482236,KMB,100,112.61,20601501
2019-01-02 14:32:18.748360610,CARA,100,12.87,20602508
2019-01-02 14:32:18.766020997,ECA,100,5.57,20603519
2019-01-02 14:32:18.771991927,CVX,100,107.41,20603744
2019-01-02 14:32:18.791542834,FISV,100,72.81,20604546
2019-01-02 14:32:18.813483390,SAGE,100,93.235,20605210
2019-01-02 14:32:18.831095522,CWH,105,11.38,20606066
2019-01-02 14:32:18.832196330,TSLA,100,308.55,20606121
2019-01-02 14:32:18.862854014,HSIC,100,76.62,20607252
2019-01-02 14:32:18.906817185,DELL,100,48.295,20608430
2019-01-02 14:32:18.906817185,DELL,100,48.295,20608446
2019-01-02 14:32:18.923326509,RSG,100,71.27,20609812
2019-01-02 14:32:18.923564492,TJX,100,44.27,20610213
2019-01-02 14:32:18.924344825,HSIC,100,76.62,20611259
2019-01-02 14:32:18.925668026,TSLA,100,308.49,20612286
