d,end,avail,ttm_ni,ttm_rev,sh,eps,eps_norm,raw,adj,pe,pe_norm,pe_divadj,ps,ps_divadj
2010-11-29,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.31678581237793,9.477470397949219,20.886861712836115,20.886861712836115,17.49212337066121,4.487352904284745,3.7580241440103572
2010-11-30,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.112500190734863,9.30638313293457,20.509821305787632,20.509821305787632,17.176355616067877,4.406349190617126,3.690184304299872
2010-12-01,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.300000190734863,9.463406562805176,20.8558812768859,20.8558812768859,17.466166408615994,4.480697038451546,3.752447526008983
2010-12-02,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.362500190734863,9.515748023986816,20.97123460058532,20.97123460058532,17.56277059284938,4.5054796543963525,3.7732020592962563
2010-12-03,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.337142944335938,9.494515419006348,20.924433918153618,20.924433918153618,17.523582567964674,4.495424952013594,3.7647828673804367
2010-12-06,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.433929443359375,9.575568199157715,21.10306822777897,21.10306822777897,17.673177889333296,4.533802914156638,3.7969220661284395
2010-12-07,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.364643096923828,9.517542839050293,20.97518966220569,20.97518966220569,17.566083198977342,4.506329363533743,3.7739137426948184
2010-12-08,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.464642524719238,9.601292610168457,21.159753924033545,21.159753924033545,17.72065623029808,4.545981322153807,3.8071223573042086
2010-12-09,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.420000076293945,9.563902854919434,21.077359447170544,21.077359447170544,17.651647709653556,4.528279615687249,3.7922965021904993
2010-12-10,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.44857120513916,9.587833404541016,21.130091841956784,21.130091841956784,17.69581520464241,4.539608692699738,3.801785488120416
2010-12-13,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.488213539123535,9.621031761169434,21.203257841705586,21.203257841705586,17.75708785709756,4.555327744512386,3.8149493620775488
2010-12-14,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.438928604125977,9.579752922058105,21.112294944741134,21.112294944741134,17.680901436458434,4.535785190657838,3.7985814002160527
2010-12-15,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.441429138183594,9.58184814453125,21.11691006337425,21.11691006337425,17.684768490477104,4.536776707061148,3.7994122017179865
2010-12-16,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.473214149475098,9.608469009399414,21.175574170515027,21.175574170515027,17.733901374353838,4.549380158703366,3.8099679564403273
2010-12-17,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.450357437133789,9.589330673217773,21.133388606716444,21.133388606716444,17.69857864333577,4.540316972723917,3.8023791878737323
2010-12-20,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.507499694824219,9.63718032836914,21.23885339628892,21.23885339628892,17.786892511489075,4.562975126748895,3.8213526219010565
2010-12-21,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.578571319580078,9.696698188781738,21.370026966469826,21.370026966469826,17.896741839778215,4.59115657924326,3.8449527543244484
2010-12-22,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.6128568649292,9.72541332244873,21.43330619224372,21.43330619224372,17.949740017521588,4.604751547288789,3.856338932396014
2010-12-23,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.557143211364746,9.678759574890137,21.330478110418156,21.330478110418156,17.863633380018907,4.582659866022071,3.837839701865925
2010-12-27,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.59571361541748,9.71106243133545,21.401665699280755,21.401665699280755,17.92325324971414,4.59795387418967,3.850648490429195
2010-12-28,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.623929023742676,9.734689712524414,21.453741557358317,21.453741557358317,17.966861016356187,4.609141900241657,3.860017223797612
2010-12-29,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.617500305175781,9.7293062210083,21.441876372497205,21.441876372497205,17.956924958124326,4.6065927728294875,3.8578825517546367
2010-12-30,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.559286117553711,9.680549621582031,21.334433172038526,21.334433172038526,17.866937185386703,4.583509575159462,3.8385494945009406
2010-12-31,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.520000457763672,9.647651672363281,21.261925469150434,21.261925469150434,17.80621898082226,4.5679319524600235,3.8255047386471803
2011-01-03,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.770357131958008,9.857318878173828,21.72399706080883,21.72399706080883,18.193191925798537,4.667203845352459,3.9086423680523557
2011-01-04,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.831786155700684,9.908760070800781,21.837373733774086,21.837373733774086,18.288134526511836,4.691561795804926,3.929039925182221
2011-01-05,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.928570747375488,9.989818572998047,22.01600452309537,22.01600452309537,18.43774040879266,4.729939001642551,3.9611813928464783
2011-01-06,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,11.918929100036621,9.981743812561035,21.998209386031753,21.998209386031753,18.42283720152089,4.726115877753361,3.9579795738583696
2011-01-07,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,12.00428581237793,10.053226470947266,22.15574827352976,22.15574827352976,18.55476939722844,4.759961679677616,3.986324010170366
2011-01-10,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,12.23035717010498,10.242552757263184,22.572997593642658,22.572997593642658,18.90420005947179,4.849603913832343,4.061396020442748
2011-01-11,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,12.20142936706543,10.218326568603516,22.519606901995708,22.519606901995708,18.8594869173524,4.8381334077066445,4.051789807173004
2011-01-12,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,12.300713539123535,10.301471710205078,22.702851049798074,22.702851049798074,19.01294401228359,4.8775017517948696,4.0847586729648135
2011-01-13,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,12.34571361541748,10.339159965515137,22.78590558367382,22.78590558367382,19.08250346051475,4.8953452655273475,4.099702889876477
2011-01-14,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,12.445713996887207,10.422908782958984,22.970471605653707,22.970471605653707,19.237074731683457,4.934997602300121,4.132911126333158
2011-01-18,2010-09-25,2010-10-27,14013000000.0,65225000000.0,25863138000.0,0.5418136035928819,0.5418136035928819,12.166070938110352,10.188714981079102,22.454347505183577,22.454347505183577,18.80483419669708,4.824113017863357,4.040048165554867
2011-01-19,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.101428985595703,10.134583473205566,18.878152851759513,18.878152851759513,15.809886264161099,4.1177403261595185,3.4484839026962297
2011-01-20,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.881428718566895,9.950336456298828,18.534953823500842,18.534953823500842,15.522462080472852,4.042881070084166,3.38579036688368
2011-01-21,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.668571472167969,9.772077560424805,18.20289786234893,18.20289786234893,15.244379327807751,3.9704523620154406,3.325134402624348
2011-01-24,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.051786422729492,10.09300422668457,18.800710766956392,18.800710766956392,15.745022901973156,4.100848504272084,3.434335776856329
2011-01-25,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.192856788635254,10.211148262023926,19.02077964754831,19.02077964754831,15.929326851557523,4.148850367127096,3.474536521676725
2011-01-26,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.280357360839844,10.284424781799316,19.15727998801726,19.15727998801726,16.04363775999746,4.178624093449644,3.4994702448592436
2011-01-27,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.257499694824219,10.265283584594727,19.121622173275625,19.121622173275625,16.013777613148353,4.170846339828443,3.49295709011412
2011-01-28,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.003570556640625,10.05262565612793,18.7254943201228,18.7254943201228,15.682032586712772,4.084442142974492,3.420596203745445
2011-01-31,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.118571281433105,10.148935317993164,18.90489472508982,18.90489472508982,15.832275051462787,4.123573316869677,3.4533673896056696
2011-02-01,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.322500228881836,10.319718360900879,19.223022596221238,19.223022596221238,16.098695520676632,4.1929640021829915,3.5114795533544627
2011-02-02,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.29714298248291,10.29848575592041,19.183465451855195,19.183465451855195,16.065572790894933,4.184335719012342,3.5042547575174123
2011-02-03,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.265713691711426,10.272167205810547,19.134435956585445,19.134435956585445,16.02451601880611,4.173641307783192,3.495299372558956
2011-02-04,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.375,10.363687515258789,19.30492190786706,19.30492190786706,16.167287124008705,4.210828043273075,3.5264408905834963
2011-02-07,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.567143440246582,10.524602890014648,19.60466446213528,19.60466446213528,16.418314093175336,4.27620848662833,3.581195393421134
2011-02-08,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.685713768005371,10.623900413513184,19.789633425203853,19.789633425203853,16.57321760321847,4.316554285515343,3.6149832557706456
2011-02-09,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.791428565979004,10.712432861328125,19.95454784293209,19.95454784293209,16.711327663127946,4.352525747001914,3.645108097305899
2011-02-10,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.662142753601074,10.604161262512207,19.752862791477458,19.752862791477458,16.542424652220376,4.308533801599221,3.6082666359253674
2011-02-11,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.744643211364746,10.67325210571289,19.881562984971676,19.881562984971676,16.650205931617375,4.336606144317131,3.631776103406808
2011-02-14,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.82785701751709,10.742942810058594,20.011375997450656,20.011375997450656,16.758922990615197,4.364921217329962,3.6554896849998855
2011-02-15,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.853570938110352,10.764476776123047,20.051489551309082,20.051489551309082,16.79251584178618,4.373670865648071,3.662817024651367
2011-02-16,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.968929290771484,10.861084938049316,20.231447853494405,20.231447853494405,16.943223964747734,4.412923729196457,3.6956897808087974
2011-02-17,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.796428680419922,10.716617584228516,19.962347989906824,19.962347989906824,16.717855804444966,4.354227130606551,3.646532028501236
2011-02-18,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.520000457763672,10.485118865966797,19.53112170695657,19.53112170695657,16.35671926482365,4.260167194290344,3.567760206696127
2011-02-22,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.09321403503418,10.127700805664062,18.86533758072378,18.86533758072378,15.799149346229257,4.114945033699027,3.4461419447571355
2011-02-23,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.236429214477539,10.247637748718262,19.088752356899555,19.088752356899555,15.98625022053468,4.163676709967511,3.486952760372252
2011-02-24,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.24571418762207,10.255414962768555,19.103236856412426,19.103236856412426,15.99838262537522,4.166836097870382,3.4895991046972226
2011-02-25,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.434286117553711,10.413337707519531,19.397407877127264,19.397407877127264,16.24474111061915,4.231001267222323,3.5433353085168644
2011-02-28,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.614643096923828,10.56437873840332,19.67876362680637,19.67876362680637,16.48036416565715,4.292371144113775,3.5947298789031543
2011-03-01,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.475357055664062,10.447734832763672,19.461478281402268,19.461478281402268,16.298400408937795,4.244976431501807,3.5550395816147233
2011-03-02,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.575714111328125,10.531777381896973,19.618034654937475,19.618034654937475,16.429506255237307,4.279124819730538,3.583636650117241
2011-03-03,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.841428756713867,10.754308700561523,20.032547824953504,20.032547824953504,16.776653708075596,4.36953925854255,3.6593571444315223
2011-03-04,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.85714340209961,10.767467498779297,20.05706257258838,20.05706257258838,16.79718135025705,4.374886464157125,3.6638346746578794
2011-03-07,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.691429138183594,10.62868881225586,19.798549366615177,19.798549366615177,16.580687475039973,4.318499048426385,3.616612599100587
2011-03-08,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.705714225769043,10.640652656555176,19.820834013102786,19.820834013102786,16.599350996649363,4.323359819933894,3.6206835236323784
2011-03-09,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.588213920593262,10.54224967956543,19.63753427851135,19.63753427851135,16.44584297351492,4.283378116489262,3.5872000476687433
2011-03-10,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.381071090698242,10.368768692016602,19.31439277104485,19.31439277104485,16.175213727686252,4.2128938468258355,3.5281698571761932
2011-03-11,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.571070671081543,10.527891159057617,19.610790917455123,19.610790917455123,16.423443772131826,4.27754480127336,3.5823142892191107
2011-03-14,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.627142906188965,10.574848175048828,19.698263250380244,19.698263250380244,16.496696420757022,4.296624440872499,3.598292302937431
2011-03-15,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.336786270141602,10.331685066223145,19.24530873043476,19.24530873043476,16.117363505463768,4.197825098196243,3.5155514514034794
2011-03-16,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.786070823669434,9.870477676391602,18.38619610921445,18.38619610921445,15.397882887764444,4.010433740954331,3.358616905070757
2011-03-17,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.95142936706543,10.008957862854004,18.644154393421186,18.644154393421186,15.613911104769983,4.066700116043353,3.4057374103308433
2011-03-18,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.809642791748047,9.890215873718262,18.42296823066676,18.42296823066676,15.428674351036625,4.018454549376194,3.365333200410293
2011-03-21,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.117856979370117,10.148336410522461,18.903780418379146,18.903780418379146,15.831340759587881,4.123330262069014,3.4531635999997734
2011-03-22,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.185713768005371,10.205170631408691,19.009636580441548,19.009636580441548,15.920001785519448,4.146419819120472,3.472502519686668
2011-03-23,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.11392879486084,10.145045280456543,18.897652475333388,18.897652475333388,15.826206617453645,4.121993622918241,3.4520437306845713
2011-03-24,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.320357322692871,10.317927360534668,19.21967967608921,19.21967967608921,16.095901571407406,4.192234837781005,3.510870131571226
2011-03-25,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.555000305175781,10.514432907104492,19.585721248053783,19.585721248053783,16.402448984012917,4.272076555017066,3.577734864189805
2011-03-28,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.515713691711426,10.481526374816895,19.524434378966596,19.524434378966596,16.351115001300126,4.258708540980627,3.5665377935664933
2011-03-29,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.534285545349121,10.497085571289062,19.553406353444178,19.553406353444178,16.375387249610785,4.265027965797853,3.571832104745144
2011-03-30,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.451070785522461,10.427396774291992,19.42359185323928,19.42359185323928,16.26667316606479,4.23671256827928,3.5481191721635494
2011-03-31,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.446785926818848,10.423805236816406,19.41690750070114,19.41690750070114,16.261070390267186,4.235254563981047,3.5468970835396574
2011-04-01,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.305713653564453,10.305660247802734,19.19683564465739,19.19683564465739,16.076764952956903,4.187252052114552,3.5066960142135195
2011-04-04,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.185357093811035,10.204865455627441,19.00908017094917,19.00908017094917,15.919525713226502,4.14629845397301,3.472398677849269
2011-04-05,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.103214263916016,10.136075019836426,18.880937874673243,18.880937874673243,15.81221306749287,4.118347800908303,3.4489914296765183
2011-04-06,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.072856903076172,10.110647201538086,18.833580583332466,18.833580583332466,15.772545831409081,4.108018134133016,3.4403391330809705
2011-04-07,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.074286460876465,10.111848831176758,18.835810684479735,18.835810684479735,15.774420366062555,4.108504568240083,3.44074801031573
2011-04-08,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.966428756713867,10.021520614624023,18.66755334661947,18.66755334661947,15.633508918254277,4.071803942351524,3.41001212446853
2011-04-11,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.814286231994629,9.8941068649292,18.430211968149116,18.430211968149116,15.434744272771683,4.020034567833371,3.366657183837133
2011-04-12,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.871429443359375,9.941959381103516,18.51935501727729,18.51935501727729,15.509393896031492,4.039478627380633,3.3829399084470717
2011-04-13,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.004643440246582,10.053522109985352,18.727168011777685,18.727168011777685,15.6834310490733,4.084807211934099,3.4209012391428057
2011-04-14,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.872142791748047,9.942562103271484,18.52046783626205,18.52046783626205,15.510334138810059,4.039721357675553,3.383144996075935
2011-04-15,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.694999694824219,9.794209480285645,18.24412572291803,18.24412572291803,15.278904983127726,3.9794450651342124,3.3326652073759844
2011-04-18,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,11.851785659790039,9.92551040649414,18.488710838870738,18.488710838870738,15.483733599441717,4.032794458109542,3.377342833411254
2011-04-19,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.066429138183594,10.105264663696289,18.823553310662298,18.823553310662298,15.764149106342252,4.105830965432795,3.4385076226738422
2011-04-20,2010-12-25,2011-01-19,16639000000.0,76283000000.0,25956735000.0,0.6410282340980096,0.6410282340980096,12.228928565979004,10.24135684967041,19.077051392574496,19.077051392574496,15.97645205765549,4.161124472307683,3.48481556555628
2011-04-21,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.524999618530273,10.489306449890137,16.686459568760302,16.686459568760302,13.974402659580038,3.730702421795079,3.1243498736447717
2011-04-25,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.607500076293945,10.558398246765137,16.79637099349528,16.79637099349528,14.066450364985315,3.7552760478990486,3.1449295895552125
2011-04-26,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.515000343322754,10.480929374694824,16.673138011351202,16.673138011351202,13.963242281870786,3.7277240328634176,3.121854673990436
2011-04-27,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.505356788635254,10.472857475280762,16.660290363423613,16.660290363423613,13.95248847529848,3.7248515990172604,3.1194503741413584
2011-04-28,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.383929252624512,10.371163368225098,16.498518249101167,16.498518249101167,13.817006267119009,3.6886831346288322,3.0891597184104342
2011-04-29,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.504643440246582,10.472260475158691,16.65934000339099,16.65934000339099,13.951693120511825,3.72463912072247,3.1192725513973216
2011-05-02,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.367142677307129,10.35710620880127,16.476154295499363,16.476154295499363,13.798278584123292,3.6836830772158526,3.0849726461307316
2011-05-03,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.435713768005371,10.414535522460938,16.567508288902218,16.567508288902218,13.874788919423098,3.704107695333572,3.102078569170855
2011-05-04,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.48464298248291,10.455516815185547,16.63269434750319,16.63269434750319,13.929386340976151,3.718681774735365,3.1142852767694564
2011-05-05,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.383929252624512,10.371163368225098,16.498518249101167,16.498518249101167,13.817006267119009,3.6886831346288322,3.0891597184104342
2011-05-06,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.380714416503906,10.368475914001465,16.49423527628037,16.49423527628037,13.813425900044251,3.6877255619928166,3.08835923200038
2011-05-09,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.414285659790039,10.396589279174805,16.538960642414377,16.538960642414377,13.850879995500884,3.6977251086949936,3.0967330924978937
2011-05-10,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.48035717010498,10.45191764831543,16.626984564098663,16.626984564098663,13.924591342629757,3.717405200595271,3.1132132271911934
2011-05-11,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.401070594787598,10.385520935058594,16.52135484164968,16.52135484164968,13.836134168577662,3.6937888630654254,3.0934362701859377
2011-05-12,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.3774995803833,10.365781784057617,16.48995230345957,16.48995230345957,13.809836639225873,3.6867679893568006,3.0875567571570857
2011-05-13,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.160714149475098,10.184226989746094,16.201139414188564,16.201139414188564,13.567959846646032,3.6221961764441204,3.033478758637674
2011-05-16,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,11.903571128845215,9.968877792358398,15.858560033125642,15.858560033125642,13.28106038278829,3.5456034324098358,2.9693347429334906
2011-05-17,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.005000114440918,10.053824424743652,15.993689032629888,15.993689032629888,13.394230729292877,3.5758151189349414,2.994636987788983
2011-05-18,2011-03-26,2011-04-21,19552000000.0,87451000000.0,26048197000.0,0.750608573791115,0.750608573791115,12.138214111328125,10.165386199951172,16.171163686582187,16.171163686582187,13.542859161078637,3.6154943042395735,3.02786683191055
