date,symbol,side,state,sector,signal_type,score,d0_close,fwd_d1,fwd_d3,fwd_d5,fwd_d10,fwd_d14,fwd_last,days,rank120,RSI,L2_trend,L2_pump,H4_RSI,H4_FJ
2026-05-28,MSFT,BUY,强势/中性看涨,02 超巨,买入跟踪 + 正式买入 + 预警买入,91.0,426.99,0.054451,0.033537,0.002482,,,-0.024169,6,0.5191867003379159,59.32373469819648,80.42090994687948,8.226844511864133e-12,60.83926658871789,70.92762887294492
2026-05-28,NBIS,BUY,强势/中性看涨,21 数据中心,买入跟踪 + 预警买入,70.0,226.34,0.020986,0.151277,0.147256,,,0.006495,6,1.0,65.6811544807932,95.38537084383728,2.133746749473767e-23,63.3552886726688,71.0967862257015
2026-05-28,NLR,BUY,强势/中性看涨,08 核能,正式买入,95.0,133.31,-7.5e-05,0.036456,-0.013052,,,-0.084015,6,0.2724291090835557,46.48243105258058,56.93949315789318,0.02149829315271327,48.82323095115741,57.50340926229135
2026-05-28,OKTA,BUY,强势/中性看涨,12 网络安全,买入跟踪 + 预警买入,70.0,94.72,0.301415,0.428632,0.303632,,,0.253378,6,1.0,67.74431269439486,128.335793993144,2.613695569003008e-10,66.15288062177933,64.22674245649198
2026-05-28,PANW,BUY,强势/中性看涨,12 网络安全,买入跟踪 + 预警买入,70.0,257.77,0.092796,0.152888,0.08333,,,0.055398,6,0.9763687004235274,74.45568356131729,147.2079309440331,2.701926725303149e-19,69.78791493555676,63.82343344875452
2026-05-28,PLTR,BUY,强势/中性看涨,11 AI软件 / SAAS,买入跟踪 + 二进宫买入点 + 正式买入 + 预警买入,98.0,143.34,0.092089,0.061602,-0.011441,,,-0.054486,6,0.2311299143582873,56.43448135728944,89.98409285926842,2.176118494839151e-10,63.68462867708355,75.63351432956699
2026-05-28,AXTI,SELL,强势/中性看涨,05 AI网络 / 光模块,卖出跟踪 + 正式卖出,93.0,115.7,-0.108384,-0.041919,-0.083924,,,-0.230423,6,0.8055705647043112,54.63277546576339,88.25858827242465,0.0,49.38088484269358,38.48392941113662
2026-05-28,CEG,SELL,强势/中性看涨,08 核能,卖出跟踪 + 正式卖出,86.0,286.31,0.00503,-0.047711,-0.075862,,,-0.109951,6,0.2983883035600978,47.70262138382432,69.23169842593336,0.03460015023711863,48.37369421583203,45.28697690812392
2026-05-28,GLW,SELL,强势/中性看涨,05 AI网络 / 光模块,卖出跟踪 + 正式卖出,93.0,182.97,-0.009892,0.095261,0.080505,,,-0.029458,6,0.7943112677760094,51.44371403068644,73.17878509405138,1.561526879585854e-38,45.55104474691676,32.2939325808625
2026-05-28,SNPS,SELL,强势/中性看涨,04 半导体设备 / EDA,卖出跟踪 + 正式卖出 + 预警卖出,93.0,480.64,-0.010444,0.057652,0.028795,,,-0.032852,6,0.650074734300598,45.28749385241768,95.60909891026213,4.024052085471909e-13,38.33665001034459,25.67675455236065
2026-05-29,ADBE,BUY,强势/中性看涨,11 AI软件 / SAAS,买入跟踪 + 正式买入 + 第一买入点 + 预警买入,98.0,259.21,0.057174,-0.011458,-0.029976,,,-0.029976,5,0.2282493557322857,56.62598455920993,55.10696929630083,3.118868990680647e-10,61.41690575326473,76.23736752611158
2026-05-29,CAMT,BUY,强势/中性看涨,19 COWOS,预警买入,89.0,171.66,-0.049924,0.068682,-0.0434,,,-0.0434,5,0.6474703418581741,47.59908523950453,74.21543152083152,0.01328870830882938,48.78808086816927,51.62822259802176
2026-05-29,CEG,BUY,强势/中性看涨,08 核能,买入跟踪 + 正式买入,99.0,287.75,-0.076629,-0.071277,-0.114405,,,-0.114405,5,0.3108561045476385,48.54850790808644,72.9059978227941,0.01730007511855932,49.72094507236844,49.26309884282005
2026-05-29,COIN,BUY,强势/中性看涨,16 金融股,正式买入 + 预警买入,100.0,189.03,-0.033963,-0.136539,-0.193779,,,-0.193779,5,0.3518016166904986,48.64468554057697,0.0,3.377214799663002,49.49211074648133,59.64430973575605
2026-05-29,CRM,BUY,强势/中性看涨,11 AI软件 / SAAS,正式买入 + 预警买入,95.0,191.1,0.096808,-0.002564,-0.028467,,,-0.028467,5,0.2761922067926696,61.71334722243928,83.90640692636117,2.506115844528401e-10,66.94850502442583,78.10828136441735
2026-05-29,CRWV,BUY,强势/中性看涨,21 数据中心,正式买入,91.0,109.53,0.139596,0.012782,-0.083447,,,-0.083447,5,0.6125561788646945,51.05567174035122,70.28404078612844,2.625040352510158e-13,52.6880361147006,65.93158653717171
2026-05-29,DD,BUY,强势/中性看涨,19 COWOS,正式买入 + 预警买入,92.0,48.42,-0.017142,-0.009294,-0.032425,,,-0.032425,5,0.7087378804218457,51.16688286340591,54.32987934086083,4.698913134992622e-15,49.76673664388728,52.63536400933167
2026-05-29,GDX,BUY,,99 未分组,正式买入,95.0,89.49,-0.0314,,,,,-0.0314,1,0.27617228124766,48.9759921150991,46.84749421087818,1.067460850337716,52.57961190764258,63.96264050767346
2026-05-29,GDXU,BUY,,99 未分组,正式买入 + 预警买入,100.0,163.35,-0.095868,,,,,-0.095868,1,0.06719009151698918,45.89423818916705,0.0,1.186169749619271,50.14259434683249,63.07778825159447
2026-05-29,KLAC,BUY,强势/中性看涨,04 半导体设备 / EDA,预警买入,81.0,1921.71,0.009538,0.105843,0.003898,,,0.003898,5,0.8931578990997684,57.94631336365523,103.8437937095463,6.157005421421719e-56,56.17502379027319,51.85351410257094
2026-05-29,MDB,BUY,强势/中性看涨,11 AI软件 / SAAS,预警买入,85.0,335.55,0.203636,0.097661,0.045269,,,0.045269,5,0.5105985845332257,63.25904567122898,82.88932141097808,1.057356468207818e-10,60.29817933575859,63.90419967483714
2026-05-29,NVDA,BUY,强势/中性看涨,02 超巨,买入跟踪 + 正式买入 + 预警买入,93.0,211.14,0.062612,0.017098,-0.028607,,,-0.028607,5,0.7397618876700695,55.4789681484962,0.0,6.021392308764318e-13,51.23193882306064,56.72707689763075
2026-05-29,TER,BUY,强势/中性看涨,19 COWOS,预警买入,82.0,374.31,-0.01293,0.094467,-0.043761,,,-0.043761,5,0.8120410838688303,54.71694286335712,98.60224676208024,0.0,55.90267523377304,55.38920556779472
2026-05-29,UEC,BUY,强势/中性看涨,08 核能,正式买入,98.0,13.77,-0.013072,0.023239,-0.081336,,,-0.081336,5,0.2430393936135233,47.12839888345136,59.38048467707173,0.006011869887294776,48.58477931457986,57.57714067928331
2026-05-29,XLF,BUY,强势/中性看涨,16 金融股,正式买入 + 预警买入,99.0,51.58,-0.002908,-0.013765,0.013959,,,0.013959,5,0.4388824669144962,51.35368045468066,77.16639839591103,3.037264344046538e-13,50.29424697763111,50.59458094010181
2026-05-29,AEHR,SELL,强势/中性看涨,19 COWOS,卖出跟踪 + 正式卖出 + 预警卖出,93.0,92.33,0.013972,0.241092,0.066284,,,0.066284,5,0.809539766094389,51.58376715825337,87.40889592417354,7.478847450578227e-39,47.03253646051331,35.96632849143006
2026-05-29,AMKR,SELL,强势/中性看涨,19 COWOS,卖出跟踪 + 正式卖出 + 预警卖出,93.0,69.56,0.04586,0.081081,-0.066274,,,-0.066274,5,0.7744073775837573,50.82000568305053,67.41893712091986,3.700051177503593e-17,47.21796162696193,42.43476287327771
2026-05-29,BE,SELL,强势/中性看涨,09 储能,卖出跟踪 + 正式卖出,100.0,285.0,-0.040316,0.00814,-0.075053,,,-0.075053,5,0.8559611569956304,52.53971074321665,93.78678978105572,7.443943331137348e-13,44.92985068049721,30.88080197291719
2026-05-29,CAMT,SELL,强势/中性看涨,19 COWOS,卖出跟踪 + 正式卖出 + 预警卖出,89.0,171.66,-0.049924,0.068682,-0.0434,,,-0.0434,5,0.6474703418581741,47.59908523950453,74.21543152083152,0.01328870830882938,48.78808086816927,51.62822259802176
2026-05-29,COHR,SELL,强势/中性看涨,05 AI网络 / 光模块,卖出跟踪 + 正式卖出,93.0,361.47,0.003956,0.154812,0.042936,,,0.042936,5,0.7657142753031716,49.24197519085194,83.11150651405268,5.294415509160739e-59,41.06520815719728,20.00594365856605
2026-05-29,FLNC,SELL,强势/中性看涨,09 储能,卖出跟踪 + 正式卖出 + 预警卖出,86.0,18.88,0.43803,0.316208,0.213453,,,0.213453,5,0.357352992737583,52.05516608875241,80.49397276562628,2.621244078541506e-06,45.79876181537592,30.1678008645935
2026-05-29,INTC,SELL,强势/中性看涨,03 GPU / AI芯片,卖出跟踪 + 正式卖出 + 预警卖出,100.0,114.68,-0.046652,-0.017178,-0.135246,,,-0.135246,5,0.884272406872925,63.83450157516605,106.3482872218534,4.261705309360363e-13,54.95583480961247,45.39524716779925
2026-05-29,NRG,SELL,强势/中性看涨,07 数据中心电力,卖出跟踪 + 正式卖出 + 预警卖出,86.0,134.08,-0.034382,-0.002387,-0.036396,,,-0.036396,5,0.1907327140521382,42.91653080189305,84.16053995736605,0.05171271113198191,45.59807217178015,40.61542124231609
2026-05-29,TSEM,SELL,强势/中性看涨,05 AI网络 / 光模块,卖出跟踪 + 正式卖出,93.0,255.23,-0.010579,0.049681,-0.077381,,,-0.077381,5,0.7819495576717733,52.13520548284453,106.1023249839851,3.291508301544794e-17,43.83905228212767,22.26483538449687
2026-06-01,AAOI,BUY,谨慎看涨,05 AI网络 / 光模块,正式买入 + 预警买入,88.0,185.67,0.089945,0.092745,,,,-0.046696,4,0.7919473215165193,54.60320596090551,45.69598980331473,1.740528065483289e-38,54.03852369279117,61.16224846037643
2026-06-01,AES,BUY,谨慎看涨,07 数据中心电力,预警买入,93.0,14.7,-0.001361,0.002041,,,,-0.002041,4,0.3144737601610204,63.60645840478019,127.695985789512,1.043801562492048e-12,64.56062749275989,54.25021939667874
2026-06-01,AMKR,BUY,谨慎看涨,19 COWOS,正式买入 + 预警买入,92.0,72.75,0.027354,0.014708,,,,-0.107217,4,0.8127708053425988,53.16823800159808,71.56757647107615,1.850025588751797e-17,51.34539922219528,54.50721807226016
2026-06-01,AON,BUY,谨慎看涨,16 金融股,正式买入 + 预警买入,95.0,320.41,-0.007959,0.005711,,,,0.025343,4,0.2505160780836531,50.84565107404409,58.70553708743753,4.349833739775272e-05,53.10301955678949,60.69034471566006
2026-06-01,COP,BUY,谨慎看涨,14 能源,预警买入,94.0,115.58,0.011161,0.03158,,,,0.013497,4,0.6079479378563479,44.89294213770287,0.0,1.725740133585235e-09,45.20909936969051,54.28527410606961
2026-06-01,CVX,BUY,谨慎看涨,14 能源,正式买入 + 预警买入,96.0,185.83,0.009256,0.013561,,,,0.007964,4,0.6200310009340085,47.71591048966151,0.0,1.144104244232872e-09,49.06110128673899,58.88863984753601
2026-06-01,DXY,BUY,,98 TradingView导入,正式买入 + 预警买入,,99.237,,,,,,,0,0.7032628548156764,56.18816569539494,85.96150906997765,2.092426306850892e-05,56.24728880128632,67.85438432365034
2026-06-01,EOG,BUY,谨慎看涨,14 能源,正式买入 + 预警买入,88.0,136.62,0.014346,0.031181,,,,0.008491,4,0.7319683203311705,50.30099966636082,50.48080527574243,1.600455126016914e-09,49.98551197197823,56.55400170533154
2026-06-01,EOSE,BUY,谨慎看涨,09 储能,预警买入,89.0,8.97,0.050167,-0.09922,,,,-0.210702,4,0.3103074608204531,59.37547854534075,86.9282319872892,1.873459991653496e-12,58.28323190575337,57.38792103012972
2026-06-01,FLNC,BUY,谨慎看涨,09 储能,正式买入 + 预警买入,81.0,27.15,0.027993,0.0,,,,-0.156169,4,0.7024509897877373,67.53629075690453,87.82205352038113,1.310622039270753e-06,67.97103322440077,76.11790600448482
2026-06-01,GDXD,BUY,,99 未分组,正式买入 + 预警买入,100.0,38.79,,,,,,,0,0.1584793086174702,51.04924974554122,70.38094512724965,1.413932515094032e-09,51.74453040528924,53.90692635278523
2026-06-01,IHF,BUY,谨慎看涨,20 医疗,正式买入 + 预警买入,83.0,50.55,-0.012067,0.020376,,,,0.0273,4,0.8869322412246061,61.09758097565086,68.9909325963799,1.213845553196742e-12,55.35109236307996,56.04287516188249
2026-06-01,LEU,BUY,谨慎看涨,08 核能,正式买入 + 第一买入点 + 预警买入,98.0,189.0,0.053598,-0.012222,,,,-0.144021,4,0.1003308625408011,47.21638566119819,70.69337649345412,0.0115494634858017,50.01919101029568,58.8522872184717
2026-06-01,LITE,BUY,谨慎看涨,05 AI网络 / 光模块,正式买入 + 预警买入,97.0,905.0,0.137182,0.044287,,,,-0.04568,4,0.7766575676569151,48.749068721715,0.0,0.0,46.96231588354527,50.5464276690606
2026-06-01,LWLG,BUY,谨慎看涨,05 AI网络 / 光模块,预警买入,91.0,11.02,0.154265,0.105263,,,,-0.079855,4,0.5698360804183873,45.76735715106774,0.0,3.535375484796811,43.16070028246041,49.44451388636206
2026-06-01,NTR,BUY,谨慎看涨,18 农业/化肥,预警买入,95.0,69.57,-0.01538,-0.008193,,,,-0.034066,4,0.4315664053770326,43.6412370437906,0.0,0.7445431116955861,44.85510800500624,51.19073048751838
2026-06-01,NVDA,BUY,谨慎看涨,02 超巨,正式买入 + 预警买入,93.0,224.36,-0.006864,-0.025406,,,,-0.085844,4,0.7776675526003292,57.37454273016132,0.0,3.010696154382159e-13,54.80263668662668,62.13849996247905
2026-06-01,OKLO,BUY,谨慎看涨,08 核能,预警买入,93.0,66.89,0.09837,-0.022425,,,,-0.131559,4,0.3823873760526662,52.46396692227825,82.67315448383044,3.344129378773548e-13,53.10597582123453,56.97839354010945
2026-06-01,OXY,BUY,谨慎看涨,14 能源,正式买入 + 预警买入,88.0,58.92,0.002885,-0.004243,,,,-0.033775,4,0.7518302029636791,55.4443509791376,65.65951799789704,2.038362392044075e-09,58.50966498782842,68.75714190575309
2026-06-01,POET,BUY,谨慎看涨,05 AI网络 / 光模块,正式买入 + 预警买入,96.0,13.89,-0.00504,0.114471,,,,-0.146148,4,0.5700516584882988,55.13790608465247,0.0,3.571982123747117e-13,53.2913848391137,58.69192308717097
2026-06-01,RUN,BUY,谨慎看涨,10 太阳能,预警买入,93.0,15.58,-0.021181,-0.048781,,,,-0.142811,4,0.4216269873182129,59.37063993854081,116.4085545436916,3.813922082542926e-17,58.28595845383462,52.30057066772584
2026-06-01,UUUU,BUY,谨慎看涨,08 核能,预警买入,89.0,17.62,0.108967,-0.014188,,,,-0.146992,4,0.3480631074111074,45.53779021651181,65.65083635987038,0.003364922796887521,47.1553633861786,56.15134458808024
2026-06-01,VIX,BUY,,98 TradingView导入,预警买入,,16.0,,,,,,,0,0.1439135313536724,40.41379327772349,0.0,3.942498754273965,44.44051466820024,52.29398447422094
2026-06-01,VRT,BUY,谨慎看涨,06 服务器 / 数据中心硬件,预警买入,91.0,323.39,0.034324,0.001639,,,,-0.07075,4,0.7666077994650123,49.06077527079081,0.0,2.04079104445238e-13,46.14635997703022,54.64450726446959
2026-06-01,ZS,BUY,谨慎看涨,12 网络安全,正式买入 + 预警买入,95.0,155.71,-0.074241,-0.131334,,,,-0.160105,4,0.2856579295472977,51.16387992751103,78.00902333834227,0.6819592396981046,50.32292365038776,56.00097859137597
2026-06-01,ASTS,SELL,谨慎看涨,17 商业航天,正式卖出,96.0,105.65,0.118504,0.015523,,,,-0.114056,4,0.5709659051838541,54.51680558175747,123.1872867075177,4.727978327271883e-06,50.15795984135397,35.12379701926294
2026-06-01,CAMT,SELL,谨慎看涨,19 COWOS,正式卖出,89.0,163.09,0.149795,0.110798,,,,0.006867,4,0.5913947650453273,44.50088066387423,78.64986191060544,0.00664435415441469,43.61167973531862,37.41983273223126
2026-06-01,D,SELL,谨慎看涨,15 公用事业,正式卖出,93.0,64.61,0.028788,0.029252,,,,0.035443,4,0.7243712554880941,51.16262441444405,87.66722817063597,2.2112629540528e-15,43.65833785548717,23.37284098111703
2026-06-01,ENTG,SELL,谨慎看涨,19 COWOS,正式卖出 + 预警卖出,93.0,135.73,0.052973,0.030575,,,,-0.076033,4,0.731417503039952,48.83481519140195,70.81967494813688,0.00493437805650592,48.70270428498188,45.96041524450057
2026-06-01,META,SELL,谨慎看涨,02 超巨,正式卖出 + 预警卖出,86.0,600.47,-0.00473,0.045131,,,,-0.01244,4,0.412531168579488,46.25538524985672,90.51206284880898,1.710519843134155e-13,47.02411985709154,41.3514908291141
2026-06-01,NVTS,SELL,谨慎看涨,07 数据中心电力,正式卖出,100.0,24.86,0.040225,0.233709,,,,0.00885,4,0.7038539215521469,56.2542799383225,108.1410263092918,2.189665054342236e-13,49.6128052445664,31.45360358319236
2026-06-01,TSLA,SELL,谨慎看涨,02 超巨,正式卖出 + 预警卖出,89.0,415.88,0.0189,0.00618,,,,-0.059825,4,0.521380410974756,52.02634694768904,100.8003000499859,7.310026888222182e-12,45.62037617704021,27.7083423560213
2026-06-02,AAPL,BUY,谨慎看涨,02 超巨,预警买入,70.0,315.2,-0.015673,-0.024937,,,,-0.024937,3,1.0,73.2951135111989,137.2422445691395,1.32308230774988e-13,67.85972450530548,68.30554173955855
2026-06-02,AEHR,BUY,谨慎看涨,19 COWOS,正式买入 + 预警买入,83.0,113.0,0.014071,-0.128761,,,,-0.128761,3,1.0,61.7092475959951,92.56042181221702,1.869711862644557e-39,63.84870402710614,74.85696642433763
2026-06-02,ASTS,BUY,谨慎看涨,17 商业航天,正式买入 + 预警买入,88.0,118.17,-0.088347,-0.207921,,,,-0.207921,3,0.767654128666967,61.18691033719858,119.0819979870305,2.363989163635942e-06,59.14157344146548,55.2537801496853
2026-06-02,BE,BUY,谨慎看涨,09 储能,正式买入 + 预警买入,83.0,302.85,-0.05128,-0.129569,,,,-0.129569,3,0.9687324017747271,59.71248549491424,89.80733152126592,1.860985832784337e-13,55.0429627249661,58.24121770303774
2026-06-02,CAMT,BUY,谨慎看涨,19 COWOS,正式买入 + 预警买入,88.0,187.52,-0.021704,-0.124307,,,,-0.124307,3,0.8216548534308645,56.63872973808837,88.1692524690793,0.003322177077207345,62.0651445163429,73.92008379515528
2026-06-02,COHR,BUY,谨慎看涨,05 AI网络 / 光模块,正式买入 + 预警买入,76.0,426.89,-0.02216,-0.116892,,,,-0.116892,3,1.0,67.57192196946994,89.92220160902687,1.323603883054979e-59,66.26552390062656,75.2137551914577
2026-06-02,COP,BUY,谨慎看涨,14 能源,预警买入,90.0,116.87,0.018653,0.00231,,,,0.00231,3,0.6144549965966487,45.70357142601433,0.0,8.628700667926175e-10,47.17649281856222,58.8659963345345
2026-06-02,CRDO,BUY,谨慎看涨,05 AI网络 / 光模块,预警买入,77.0,229.0,-0.062882,-0.09655,,,,-0.09655,3,0.9671434686474198,65.34313845297444,120.7428736986913,1.39070410605309e-13,63.20423538365735,62.39527048641095
2026-06-02,CVX,BUY,谨慎看涨,14 能源,正式买入,96.0,187.55,0.011517,-0.00128,,,,-0.00128,3,0.6420031853909876,49.99110372751034,0.0,5.720521221164359e-10,52.98349151281222,67.4282767944972
2026-06-02,D,BUY,谨慎看涨,15 公用事业,正式买入 + 预警买入,92.0,66.47,-0.015195,0.006469,,,,0.006469,3,0.825601963361208,55.71394252655767,79.22067187308579,1.1056314770264e-15,51.86325529281063,48.69218412261579
2026-06-02,DD,BUY,谨慎看涨,19 COWOS,正式买入 + 预警买入,88.0,48.66,-0.01418,-0.037197,,,,-0.037197,3,0.7590467766812532,53.3191727107625,58.32667614739317,1.174728283748155e-15,54.08122827219068,63.22319480303711
2026-06-02,ENPH,BUY,谨慎看涨,10 太阳能,预警买入,70.0,72.33,-0.045763,-0.224803,,,,-0.224803,3,1.0,74.3799774189,138.5338978659242,1.895319607236582e-07,72.95058186465113,73.05476021886633
2026-06-02,ENTG,BUY,谨慎看涨,19 COWOS,正式买入 + 预警买入,88.0,142.92,-0.018122,-0.122516,,,,-0.122516,3,0.810168491762194,54.33002087848279,75.87711777584403,0.00246718902825296,58.17166322205008,68.97163335928373
2026-06-02,EOG,BUY,谨慎看涨,14 能源,正式买入,88.0,138.58,0.021071,-0.005773,,,,-0.005773,3,0.7750988998511547,53.76536838050814,50.38069968925163,8.002275630084568e-10,56.10985885653783,68.61338917090524
2026-06-02,ETN,BUY,谨慎看涨,07 数据中心电力,预警买入,77.0,417.62,0.008596,-0.051913,,,,-0.051913,3,0.862744076819193,58.3419644268959,103.2848632568461,0.002130341463053778,62.31020826948671,76.02486954382928
2026-06-02,GLW,BUY,谨慎看涨,05 AI网络 / 光模块,正式买入 + 预警买入,83.0,200.4,0.001796,-0.113872,,,,-0.113872,3,0.9191385833531379,58.85295476465729,70.98914537334853,1.951908599482317e-39,59.42147227342635,69.2498290931072
2026-06-02,HAL,BUY,谨慎看涨,14 能源,预警买入,91.0,40.13,0.022427,-0.023673,,,,-0.023673,3,0.8131728341837483,48.25237126043559,0.0,6.588049695561611e-47,45.6944881557537,53.98638072925706
2026-06-02,LWLG,BUY,谨慎看涨,05 AI网络 / 光模块,正式买入 + 预警买入,96.0,12.72,-0.033805,-0.20283,,,,-0.20283,3,0.6354098539857327,50.1912093808676,0.0,1.767687742398406,51.06829312229046,60.85346845050038
2026-06-02,MEME,BUY,谨慎看涨,22 MEME股,预警买入,70.0,11.72,-0.052901,-0.16041,,,,-0.16041,3,0.9755300865572217,67.34515355741527,134.9031543892027,8.145871182854043e-14,63.77460865922663,63.15558312899026
2026-06-02,MOS,BUY,谨慎看涨,18 农业/化肥,预警买入,96.0,23.3,0.0,-0.045494,,,,-0.045494,3,0.2053212723546121,52.32273404495403,95.66355525706199,0.005212809913075895,56.81317500337119,53.62687051007124
2026-06-02,NLR,BUY,谨慎看涨,08 核能,正式买入 + 预警买入,95.0,138.17,-0.045885,-0.116234,,,,-0.116234,3,0.3698759155408587,52.3529693823848,88.16827655616105,0.002687286644089159,58.28827681987615,72.57562536810356
2026-06-02,NRG,BUY,谨慎看涨,07 数据中心电力,预警买入,96.0,133.51,0.001873,-0.032282,,,,-0.032282,3,0.1670259388031994,43.3218252243613,76.260149776456,0.01292817778299548,45.96545646442068,47.31777993909985
2026-06-02,NVTS,BUY,谨慎看涨,07 数据中心电力,正式买入,92.0,25.86,0.192575,-0.030162,,,,-0.030162,3,0.7553792597201122,58.67566185331543,100.5081865817346,1.094832527171118e-13,53.42685245638256,42.99350483865345
2026-06-02,OKLO,BUY,谨慎看涨,08 核能,预警买入,85.0,73.47,-0.112427,-0.209337,,,,-0.209337,3,0.451530158016485,57.04555656976475,90.73356317264923,1.672064689386774e-13,58.37187298408694,65.2525562466215
2026-06-02,ONTO,BUY,谨慎看涨,19 COWOS,正式买入 + 预警买入,88.0,278.02,0.00705,-0.08913,,,,-0.08913,3,0.8001186096798328,54.03440482830624,66.44242121444357,8.034623426191472e-18,57.79571074696489,73.92164708209673
2026-06-02,PAVE,BUY,谨慎看涨,13 材料 / 电网,预警买入,77.0,56.89,0.007031,-0.003691,,,,-0.003691,3,0.8546972083345374,57.3887375406687,105.2508974611947,4.005095293735439e-15,60.16932033182078,70.95686655995654
2026-06-02,SLB,BUY,谨慎看涨,14 能源,正式买入 + 预警买入,83.0,56.56,0.005127,-0.02988,,,,-0.02988,3,0.9205546648768613,55.04521060508136,65.28655143254608,2.133179272714817e-16,53.75733095377631,62.43628417592387
2026-06-02,SNPS,BUY,谨慎看涨,04 半导体设备 / EDA,正式买入 + 预警买入,88.0,508.35,-0.020321,-0.085571,,,,-0.085571,3,0.8035564297938237,54.13546814678754,70.24225495634133,5.030065106839887e-14,52.35459025475875,59.52907845023793
2026-06-02,SOLS,BUY,谨慎看涨,23 杂项,预警买入,77.0,87.39,-0.00904,-0.072892,,,,-0.072892,3,0.9912578774239029,59.04310523240347,95.81467235090223,0.0,61.54485307705256,74.31995893041365
2026-06-02,TER,BUY,谨慎看涨,19 COWOS,预警买入,77.0,392.62,0.043426,-0.088355,,,,-0.088355,3,0.8818654973699276,58.52196531057248,102.5299564402035,0.0,62.04115971367688,70.60792497451682
2026-06-02,TLN,BUY,谨慎看涨,07 数据中心电力,预警买入,82.0,385.51,-0.015356,-0.053877,,,,-0.053877,3,0.7239447319066388,57.56914658541963,113.8886488134278,0.001806807338422629,58.75214105593936,62.38580982850907
2026-06-02,TSEM,BUY,谨慎看涨,05 AI网络 / 光模块,正式买入 + 预警买入,83.0,274.71,-0.024753,-0.142805,,,,-0.142805,3,0.917359860792922,59.7001009464217,89.68483905873254,8.228770753861986e-18,56.30479547431052,59.512765495133
2026-06-02,UEC,BUY,谨慎看涨,08 核能,正式买入 + 第一买入点 + 预警买入,95.0,15.44,-0.087435,-0.180699,,,,-0.180699,3,0.4460556600688327,58.48933794511195,87.76659319174735,0.001502967471823694,64.48597659318165,81.99177961343975
2026-06-02,UUUU,BUY,谨慎看涨,08 核能,正式买入 + 第一买入点 + 预警买入,95.0,19.54,-0.078813,-0.230809,,,,-0.230809,3,0.412610600294856,50.95412543098348,71.4973271385643,0.00168246139844376,55.13780239603975,66.70287730972142
2026-06-02,VRT,BUY,谨慎看涨,06 服务器 / 数据中心硬件,正式买入 + 第一买入点,93.0,334.49,-0.009118,-0.101587,,,,-0.101587,3,0.8101368633794537,53.40181119089839,0.0,1.02039552222619e-13,53.22821912761632,68.02788369241244
2026-06-02,VST,BUY,谨慎看涨,07 数据中心电力,预警买入,89.0,157.97,-0.026397,-0.058302,,,,-0.058302,3,0.5223225716386442,54.41162738583059,96.68663091244284,0.007983214812190761,55.55417829071123,53.29597399850768
2026-06-02,XLB,BUY,谨慎看涨,13 材料 / 电网,预警买入,82.0,51.52,0.002135,-0.017275,,,,-0.017275,3,0.7913002524859858,54.10070953288433,96.44533365595017,0.002773722224672694,57.92180754662073,68.73273872697227
2026-06-02,XLE,BUY,谨慎看涨,14 能源,正式买入 + 预警买入,93.0,57.96,0.01294,-0.005003,,,,-0.005003,3,0.7610666910807292,50.43757248111474,0.0,7.196904175841165e-10,51.06377997022862,62.16390921306988
2026-06-02,XLF,BUY,谨慎看涨,16 金融股,正式买入 + 预警买入,99.0,51.46,-0.011465,0.016323,,,,0.016323,3,0.4359719284471162,51.08529079677142,73.93347367303372,7.593160860116345e-14,50.4676672853769,52.51415633619838
2026-06-03,AAOI,BUY,风险升高,05 AI网络 / 光模块,预警买入,86.0,184.07,0.102244,,,,,-0.038409,2,0.8008267123797006,53.67626194706705,68.73633922550249,4.351320163708223e-39,51.96259319827056,50.5663610112278
2026-06-03,AAPL,BUY,风险升高,02 超巨,预警买入,74.0,310.26,0.003126,,,,,-0.009412,2,0.9279568045246299,65.7427542681534,132.422468401323,6.615411538749402e-14,57.91142397014361,50.65848167175169
2026-06-03,APD,BUY,风险升高,13 材料 / 电网,预警买入,87.0,282.27,0.002055,,,,,0.000283,2,0.6637168685691148,38.50335226512743,0.0,2.310048444858868,40.63469436799826,54.71589219409003
2026-06-03,CF,BUY,风险升高,18 农业/化肥,预警买入,87.0,116.6,0.00789,,,,,-0.026672,2,0.6659079858699319,45.82460687711419,0.0,4.485213440388084e-36,46.69753305997403,59.90433795290131
2026-06-03,COP,BUY,风险升高,14 能源,正式买入,93.0,119.05,0.001512,,,,,-0.016044,2,0.6589588457789844,49.80051365446626,0.0,4.314350333963087e-10,54.28880632358997,70.32749478319487
2026-06-03,DUK,BUY,风险升高,15 公用事业,预警买入,93.0,121.04,0.006444,,,,,0.026272,2,0.4460430272611581,44.13754357621274,58.77194703383515,2.397663339709894,45.97441690091228,53.51347325850343
2026-06-03,HAL,BUY,风险升高,14 能源,正式买入,88.0,41.03,0.004631,,,,,-0.045089,2,0.8663710739146564,52.98468876335887,0.0,3.294024847780805e-47,54.12924296906438,70.5607750433768
2026-06-03,IHF,BUY,风险升高,20 医疗,正式买入 + 预警买入,87.0,50.01,0.031394,,,,,0.038392,2,0.8846154933969328,59.20694542296981,65.1986028116712,3.034613882991855e-13,54.45615064702,57.07675911744804
2026-06-03,LIN,BUY,风险升高,13 材料 / 电网,正式买入 + 预警买入,83.0,507.57,-0.000236,,,,,0.00065,2,0.9361488827489955,54.23878459234534,55.97785380550361,0.3978941436649304,55.3978769567163,65.92469873667143
